alert_id,customer_id,amount,account_age_days,prior_orders,prior_disputes,delivery_status,delivery_proof,device_fingerprint,address_hash,days_since_purchase,complaint_category,complaint_text,persona,ring_archetype,text_contradiction,would_win_if_fought
ALT01797,CUST00790,3341.92,499,23,0,lost,none,dev_b6d1f6bb,addr_7aa4f052,8,not_as_described,Product does not match the description on your site.,honest,,False,0
ALT01798,CUST01449,5914.8,968,40,1,delivered,signed,dev_73d0b6c7,addr_f5b70dd9,44,not_as_described,"Received the wrong variant, this is not what I ordered. Kindly help.",honest,,False,1
ALT01799,CUST00093,1659.35,1290,50,0,lost,none,dev_ce6322b6,addr_12738a23,43,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,0
ALT01800,CUST01553,688.2,947,30,1,delivered,otp,dev_7362f9b7,addr_9247e851,12,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT01801,CUST00319,1208.31,1028,36,0,in_transit,none,dev_f2a24da4,addr_ed850a6d,1,item_not_received,Nothing was delivered to my address. Please refund the amount. Kindly help.,honest,,False,0
ALT01802,CUST01771,9649.83,1180,30,1,delivered,signed,dev_afa415e5,addr_e8e22743,14,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,1
ALT01803,CUST01056,1066.08,394,43,1,delivered,otp,dev_b241b95b,addr_b197aed1,35,unauthorised,"Unknown charge from your store, I never placed any order.",honest,,False,1
ALT01804,CUST01065,794.87,438,15,0,in_transit,none,dev_7c2c0791,addr_3e1cfa14,37,not_as_described,Item is not what the listing showed. Quality is poor. Kindly help.,honest,,False,0
ALT01805,CUST00522,1577.62,735,39,1,delivered,signed,dev_908e3a95,addr_9ca4364d,27,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT01806,CUST00793,2039.83,208,5,0,delivered,otp,dev_b40b7288,addr_c330ec14,25,duplicate_charge,Two payments went out for a single purchase.,honest,,False,1
ALT01807,CUST00140,1651.86,89,18,1,in_transit,none,dev_685c0862,addr_287dff8e,32,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. I raised this before and got no response.,opportunist,,False,0
ALT01808,CUST01369,1874.5,555,14,2,delivered,signed,dev_93c379fd,addr_fe2181fd,20,not_as_described,Product does not match the description on your site. This keeps happening.,opportunist,,False,1
ALT01809,CUST00898,1408.2,171,12,3,delivered,none,dev_156912dd,addr_3ffdf8f1,3,item_not_received,I have not received this package even after 3 days. I raised this before and got no response.,opportunist,,False,0
ALT01810,CUST01553,9815.26,947,30,1,in_transit,none,dev_7362f9b7,addr_9247e851,31,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,0
ALT01811,CUST01386,2243.16,337,18,1,delivered,signed,dev_994f7c31,addr_2be4be9c,31,not_as_described,Product does not match the description on your site.,honest,,False,1
ALT01812,CUST01719,2674.38,814,29,0,delivered,signed,dev_7938878a,addr_d96e684f,44,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT01813,CUST00294,3979.11,935,5,1,delivered,signed,dev_22f3f068,addr_d0b1fde0,19,duplicate_charge,Two payments went out for a single purchase.,honest,,False,1
ALT01814,CUST01347,2622.75,1236,46,1,delivered,signed,dev_7d7ddbed,addr_272a6d8e,3,not_as_described,Product does not match the description on your site. Kindly help.,honest,,False,1
ALT01815,CUST01200,8840.32,948,42,0,lost,none,dev_84440504,addr_e8410a39,37,unauthorised,"Unknown charge from your store, I never placed any order.",honest,,False,0
ALT01816,CUST00485,4267.92,1500,38,0,delivered,otp,dev_4eee5680,addr_0131c601,7,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,1
ALT01817,CUST00509,1656.12,83,12,4,delivered,otp,dev_fd5baf20,addr_d983dadf,2,item_not_received,Nothing was delivered to my address. Please refund the amount.,opportunist,,False,0
ALT01818,CUST00036,3533.64,994,40,1,delivered,none,dev_8d536c75,addr_db4bb8eb,29,item_not_received,I have not received this package even after 29 days.,honest,,False,0
ALT01819,CUST00846,1812.91,431,27,1,in_transit,none,dev_2bb9a661,addr_c497d0a8,40,item_not_received,I have not received this package even after 40 days.,honest,,False,0
ALT01820,CUST01068,5942.72,1179,9,1,delivered,signed,dev_dd9e7b6d,addr_34a73f9d,10,item_not_received,Nothing was delivered to my address. Please refund the amount.,honest,,False,0
ALT01821,CUST00114,1685.77,332,20,3,delivered,signed,dev_e733c344,addr_7a2f2c57,15,item_not_received,I have not received this package even after 15 days. I raised this before and got no response.,opportunist,,False,1
ALT01822,CUST01747,2104.64,1373,14,1,in_transit,none,dev_f8751fd4,addr_544c0132,12,duplicate_charge,"Charged twice for the same order, please reverse one debit. Kindly help.",honest,,False,0
ALT01823,CUST00755,6223.73,531,5,2,delivered,otp,dev_dd558095,addr_21fae8a0,7,unauthorised,"Unknown charge from your store, I never placed any order.",opportunist,,False,1
ALT01824,CUST00689,470.93,533,29,1,delivered,signed,dev_a770c217,addr_1edfc59e,35,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. Kindly help.,honest,,False,1
ALT01825,CUST00260,4212.26,213,5,0,delivered,otp,dev_ed174fdd,addr_48a2a172,32,unauthorised,"Unknown charge from your store, I never placed any order. Kindly help.",honest,,False,1
ALT01826,CUST00781,2037.97,923,23,1,in_transit,none,dev_f4ca6e70,addr_890a83b4,21,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,0
ALT01827,CUST01252,3154.76,1382,48,1,delivered,otp,dev_5a853cd8,addr_f83893a2,19,unauthorised,I did not authorise this transaction on my card.,honest,,False,1
ALT01828,CUST00327,5353.29,347,32,0,in_transit,none,dev_670a858c,addr_1987e6d0,36,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. Kindly help.,honest,,False,0
ALT01829,CUST00144,3626.46,620,30,0,delivered,otp,dev_01b8c14a,addr_028849d9,20,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT01830,CUST00150,1210.93,30,3,3,in_transit,none,dev_636dfeba,addr_04eb1694,35,unauthorised,"This charge is not mine, my card was used without permission. The size is wrong, I want to send it back. Reverse this now.",ring,household,True,0
ALT01831,CUST01202,4569.79,241,49,1,in_transit,none,dev_96867676,addr_fc5b14bd,8,duplicate_charge,Duplicate debit of the same amount on the same day. Kindly help.,honest,,False,1
ALT01832,CUST00837,8973.75,697,44,0,delivered,signed,dev_d1f44c8d,addr_03840661,6,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. Kindly help.,honest,,False,1
ALT01833,CUST01647,5486.35,426,11,0,in_transit,none,dev_f013a170,addr_08018e83,21,item_not_received,Nothing was delivered to my address. Please refund the amount. Kindly help.,honest,,False,1
ALT01834,CUST01227,735.71,346,19,3,delivered,signed,dev_e47ca3af,addr_df397fa5,36,not_as_described,"Received the wrong variant, this is not what I ordered.",opportunist,,False,1
ALT01835,CUST00092,3592.24,1480,33,0,delivered,signed,dev_341c6494,addr_8c99a894,5,item_not_received,Nothing was delivered to my address. Please refund the amount. Kindly help.,honest,,False,1
ALT01836,CUST00212,822.61,919,8,0,delivered,none,dev_3f63a065,addr_a5e8c198,6,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,honest,,False,1
ALT01837,CUST01302,1735.99,840,38,1,delivered,none,dev_82b60c8e,addr_b01c337e,20,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,0
ALT01838,CUST01028,3073.68,371,12,3,delivered,signed,dev_77a63918,addr_6e78cd59,4,unauthorised,I did not authorise this transaction on my card. I raised this before and got no response.,opportunist,,False,1
ALT01839,CUST01352,2734.63,931,48,0,in_transit,none,dev_80e3fe4f,addr_ce8b76a2,14,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,0
ALT01840,CUST00214,5385.15,385,37,0,in_transit,otp,dev_8be15610,addr_64a0053f,23,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,1
ALT01841,CUST00970,9019.07,1145,33,0,delivered,otp,dev_0e9058b6,addr_d4ea120a,43,not_as_described,Product does not match the description on your site.,honest,,False,1
ALT01842,CUST01619,3352.72,127,15,3,delivered,otp,dev_9a0fb0b8,addr_8f9afd51,14,item_not_received,I have not received this package even after 14 days. This keeps happening.,opportunist,,False,0
ALT01843,CUST01284,1628.92,1140,50,1,delivered,none,dev_09b2eae6,addr_12c0620c,1,not_as_described,Item is not what the listing showed. Quality is poor. Kindly help.,honest,,False,0
ALT01844,CUST00218,1814.41,192,15,4,in_transit,none,dev_a8575900,addr_8b2c65b5,40,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,opportunist,,False,1
ALT01845,CUST01706,2370.74,683,36,0,delivered,signed,dev_dcacfa54,addr_fe5b9fc9,29,not_as_described,Item is not what the listing showed. Quality is poor.,honest,,False,1
ALT01846,CUST01439,1842.04,454,9,4,delivered,signed,dev_1ac2c99a,addr_f1c2fa18,26,not_as_described,Item is not what the listing showed. Quality is poor.,opportunist,,False,1
ALT01847,CUST01093,1419.44,948,27,0,delivered,otp,dev_521be8c2,addr_4e089bb4,7,item_not_received,I have not received this package even after 7 days.,honest,,False,1
ALT01848,CUST00795,2047.04,1257,39,0,in_transit,otp,dev_436ae2bb,addr_498bcf67,2,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,1
ALT01849,CUST00595,1780.15,484,20,2,lost,none,dev_698e0981,addr_bf2dcfcb,39,not_as_described,Product does not match the description on your site. This keeps happening.,opportunist,,False,0
ALT01850,CUST01671,2138.94,1491,19,0,delivered,signed,dev_b509109b,addr_02571851,5,item_not_received,I have not received this package even after 5 days.,honest,,False,0
ALT01851,CUST00051,505.85,1245,33,0,lost,none,dev_741423b5,addr_836435e3,30,duplicate_charge,"Charged twice for the same order, please reverse one debit.",honest,,False,0
ALT01852,CUST00910,2950.74,37,3,0,delivered,none,dev_188a7f55,addr_5aeb90f6,42,unauthorised,"Unknown charge from your store, I never placed any order.",ring,tight,False,0
ALT01853,CUST01656,1798.15,437,36,0,delivered,none,dev_71076f2e,addr_8f942977,34,item_not_received,I have not received this package even after 34 days. The box was torn when I opened it. Kindly help.,honest,,True,0
ALT01854,CUST01440,1960.03,116,3,2,in_transit,none,dev_dc3c423a,addr_200f8ed9,3,unauthorised,"This charge is not mine, my card was used without permission. I raised this before and got no response.",opportunist,,False,0
ALT01855,CUST00176,4285.79,879,44,0,in_transit,otp,dev_ce7334f2,addr_de4379cb,22,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,1
ALT01856,CUST00465,3188.88,77,0,0,delivered,otp,dev_b87189e1,addr_e92af09b,43,unauthorised,"Unknown charge from your store, I never placed any order. Refund immediately.",ring,dropship,False,1
ALT01857,CUST00766,3292.94,993,19,1,lost,none,dev_a5292f56,addr_15cc861a,7,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. Kindly help.,honest,,False,0
ALT01858,CUST00479,2010.09,662,40,1,delivered,none,dev_daf93e99,addr_addb8943,4,duplicate_charge,Duplicate debit of the same amount on the same day. Kindly help.,honest,,False,0
ALT01859,CUST01632,1692.57,491,16,3,delivered,signed,dev_d03a9ed2,addr_3276ab75,23,not_as_described,Product does not match the description on your site. This keeps happening.,opportunist,,False,0
ALT01860,CUST00978,1030.56,1174,40,0,delivered,otp,dev_81b61c87,addr_6431cbbe,30,item_not_received,I have not received this package even after 30 days. Kindly help.,honest,,False,1
ALT01861,CUST00316,3927.49,809,30,0,delivered,otp,dev_6a40e5cc,addr_6e9c92ba,13,unauthorised,"Unknown charge from your store, I never placed any order.",honest,,False,1
ALT01862,CUST01756,1142.78,677,19,1,delivered,otp,dev_1d9ddb86,addr_1672380e,10,unauthorised,"Unknown charge from your store, I never placed any order.",honest,,False,1
ALT01863,CUST01359,427.37,518,33,0,in_transit,otp,dev_6f144dc6,addr_7aa03208,17,item_not_received,I have not received this package even after 17 days. Kindly help.,honest,,False,1
ALT01864,CUST00411,1243.69,523,34,0,in_transit,none,dev_e9a1fa6f,addr_9be578c7,31,duplicate_charge,Two payments went out for a single purchase.,honest,,False,0
ALT01865,CUST00881,2736.25,1057,14,1,delivered,signed,dev_b0c4a01c,addr_eba742d2,31,not_as_described,"Received the wrong variant, this is not what I ordered.",honest,,False,1
ALT01866,CUST01244,805.8,770,47,1,delivered,none,dev_7900f7f9,addr_c8dcd19f,9,item_not_received,Nothing was delivered to my address. Please refund the amount. Kindly help.,honest,,False,0
ALT01867,CUST01141,1908.99,541,6,2,delivered,none,dev_de94da10,addr_6c1fb2fc,17,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me.,opportunist,,False,1
ALT01868,CUST00606,1494.84,1491,38,1,delivered,otp,dev_c90b9454,addr_4ccf0a4b,32,item_not_received,Nothing was delivered to my address. Please refund the amount. The colour is nothing like the photos.,honest,,True,1
ALT01869,CUST01354,1223.65,1187,47,0,in_transit,otp,dev_3e4c943a,addr_b32d3c81,31,item_not_received,Nothing was delivered to my address. Please refund the amount. Kindly help.,honest,,False,1
ALT01870,CUST00809,1585.36,61,0,1,delivered,otp,dev_2f39f8c8,addr_c4bfa424,24,duplicate_charge,"Charged twice for the same order, please reverse one debit. Reverse this now.",ring,dropship,False,1
ALT01871,CUST01707,2525.88,431,7,1,in_transit,none,dev_e39836bb,addr_3d9c4e64,2,item_not_received,I have not received this package even after 2 days.,honest,,False,0
ALT01872,CUST00014,988.43,167,13,4,delivered,signed,dev_39f18027,addr_fd54225b,8,duplicate_charge,"Charged twice for the same order, please reverse one debit. I raised this before and got no response.",opportunist,,False,1
ALT01873,CUST00868,3703.41,1086,47,1,delivered,signed,dev_33383ec9,addr_66fd3215,13,not_as_described,"Received the wrong variant, this is not what I ordered. Kindly help.",honest,,False,1
ALT01874,CUST01276,942.1,843,5,0,delivered,signed,dev_1861c9f3,addr_3fa2bde0,15,duplicate_charge,"Charged twice for the same order, please reverse one debit. Kindly help.",honest,,False,1
ALT01875,CUST01515,1164.95,760,12,0,in_transit,otp,dev_1a354475,addr_8ae3297e,33,duplicate_charge,Duplicate debit of the same amount on the same day.,honest,,False,1
ALT01876,CUST01087,5059.46,460,9,4,in_transit,none,dev_d41bd8bf,addr_288fc36a,25,not_as_described,Item is not what the listing showed. Quality is poor. This keeps happening.,opportunist,,False,0
ALT01877,CUST01406,3423.04,596,17,1,lost,none,dev_1397df7e,addr_19e32dbe,36,duplicate_charge,"Charged twice for the same order, please reverse one debit.",opportunist,,False,0
ALT01878,CUST01380,864.27,980,38,1,lost,none,dev_b2414482,addr_6883ac6e,17,item_not_received,I have not received this package even after 17 days. Kindly help.,honest,,False,0
ALT01879,CUST00954,1667.08,1253,5,1,lost,none,dev_69ca97d2,addr_c1a6423b,27,item_not_received,I have not received this package even after 27 days. Kindly help.,honest,,False,0
ALT01880,CUST00858,798.5,1330,33,1,delivered,signed,dev_5af56a23,addr_2f900058,34,duplicate_charge,"Charged twice for the same order, please reverse one debit.",honest,,False,1
ALT01881,CUST00841,1691.82,86,16,1,delivered,signed,dev_97e1bc36,addr_f8ef32ee,26,unauthorised,I did not authorise this transaction on my card.,opportunist,,False,0
ALT01882,CUST00388,4720.37,1028,15,1,delivered,otp,dev_eb67146a,addr_88bc539c,28,not_as_described,"Received the wrong variant, this is not what I ordered. Kindly help.",honest,,False,1
ALT01883,CUST00387,3693.91,285,9,3,delivered,otp,dev_78597bc6,addr_bbcaa210,27,not_as_described,"Received the wrong variant, this is not what I ordered.",opportunist,,False,1
ALT01884,CUST01713,5699.41,532,16,1,delivered,signed,dev_0658663a,addr_ee49f329,5,not_as_described,Product does not match the description on your site.,honest,,False,1
ALT01885,CUST00703,1740.23,391,8,2,delivered,none,dev_c4329e78,addr_da341653,41,item_not_received,Order never arrived. Tracking shows delivered but nothing reached me. I raised this before and got no response.,opportunist,,False,0
